age,gender,education,occupation,location,workHours,experience,salary
42,Female,MBA,Frontend Developer,Gurugram,36,20,47.9
30,Male,PhD,Software Engineer,Mumbai,47,8,31.8
37,Male,MCA,Software Engineer,Mumbai,44,15,41.7
34,Female,MBA,Product Manager,Pune,39,12,36.7
48,Male,B.Sc IT,Security Engineer,Gurugram,35,26,86.6
40,Female,M.Tech,Security Engineer,Kolkata,46,18,60.3
22,Male,B.Tech,Security Engineer,Bengaluru,38,0,14.4
43,Male,BCA,DevOps Engineer,Bengaluru,48,21,67.5
23,Male,BCA,Software Engineer,Mumbai,42,1,11.1
22,Female,PhD,Backend Developer,Kolkata,42,0,10.6
21,Male,MBA,Product Manager,Bengaluru,39,0,11.1
41,Male,PhD,Fullstack Developer,Noida,47,19,65.7
42,Female,MCA,Frontend Developer,Bengaluru,40,20,45.1
27,Male,MCA,Engineering Manager,Mumbai,46,5,36.2
49,Female,MBA,Cloud Architect,Kolkata,50,27,89.6
37,Male,BCA,Software Engineer,Bengaluru,42,15,51
45,Male,MCA,Backend Developer,Chennai,46,23,57.9
32,Female,MBA,Engineering Manager,Gurugram,48,10,42.5
23,Female,B.E,Software Engineer,Chennai,47,1,5.1
30,Male,B.Tech,Security Engineer,Bengaluru,35,8,37
35,Male,B.Sc IT,Backend Developer,Bengaluru,52,13,40
25,Male,M.Tech,Frontend Developer,Mumbai,43,3,19.6
23,Female,M.Tech,Cloud Architect,Hyderabad,53,1,27.6
50,Female,B.Tech,Cloud Architect,Kolkata,52,28,74
24,Female,BCA,Software Engineer,Chennai,51,2,7.2
24,Female,B.Sc IT,QA Engineer,Gurugram,45,2,9.2
25,Male,MBA,Product Manager,Chennai,47,3,16.7
26,Male,PhD,Data Scientist,Pune,45,4,32.1
23,Male,M.Tech,Fullstack Developer,Hyderabad,45,1,15.4
29,Male,PhD,DevOps Engineer,Kolkata,44,7,31.3
45,Female,MCA,DevOps Engineer,Pune,43,23,58.9
45,Female,PhD,DevOps Engineer,Mumbai,37,23,58.1
31,Male,B.E,Frontend Developer,Hyderabad,46,9,29.7
33,Male,M.Tech,Cloud Architect,Chennai,36,11,44.3
26,Male,MCA,Product Manager,Noida,54,4,13.9
33,Male,B.E,Data Scientist,Pune,43,11,36.1
32,Female,MBA,Product Manager,Hyderabad,54,10,33
28,Male,PhD,Engineering Manager,Kolkata,37,6,41.2
24,Male,BCA,Cloud Architect,Bengaluru,44,2,28.5
39,Male,B.Tech,QA Engineer,Hyderabad,48,17,45.9
43,Male,M.Tech,Engineering Manager,Chennai,47,21,67.4
29,Female,B.E,Backend Developer,Chennai,37,7,20.3
49,Female,M.Tech,QA Engineer,Mumbai,54,27,60.4
28,Male,B.Tech,Software Engineer,Chennai,51,6,17
21,Female,B.Sc IT,QA Engineer,Bengaluru,46,0,7.9
46,Female,B.Tech,Software Engineer,Pune,53,24,51.8
45,Male,MBA,QA Engineer,Hyderabad,36,23,65.2
21,Female,B.E,Fullstack Developer,Mumbai,39,0,8.3
50,Male,BCA,Data Scientist,Mumbai,43,28,96.5
29,Female,B.E,Engineering Manager,Kolkata,42,7,31.9
37,Male,MBA,DevOps Engineer,Chennai,52,15,46.6
35,Male,MCA,Frontend Developer,Pune,42,13,34.1
39,Male,B.Tech,Frontend Developer,Chennai,35,17,40.8
40,Male,PhD,Security Engineer,Bengaluru,49,18,66.3
42,Female,BCA,DevOps Engineer,Kolkata,47,20,46.7
44,Male,PhD,Data Scientist,Chennai,53,22,74.1
46,Male,MCA,Engineering Manager,Noida,48,24,79.8
30,Female,B.E,QA Engineer,Kolkata,44,8,21.7
22,Female,B.E,DevOps Engineer,Gurugram,54,0,3.8
22,Male,BCA,Backend Developer,Mumbai,53,0,8.3
49,Male,B.E,QA Engineer,Gurugram,40,27,63.2
45,Male,B.E,DevOps Engineer,Pune,40,23,53.9
29,Male,PhD,Engineering Manager,Noida,36,7,46.1
30,Male,B.Sc IT,QA Engineer,Hyderabad,50,8,25
34,Male,MCA,Security Engineer,Bengaluru,35,12,44.5
23,Male,MBA,Data Scientist,Chennai,47,1,18.5
33,Male,B.Sc IT,Product Manager,Gurugram,49,11,27.8
23,Female,B.Tech,Frontend Developer,Chennai,44,1,6.1
40,Male,MCA,Engineering Manager,Hyderabad,40,18,73.9
37,Male,B.E,Data Scientist,Hyderabad,48,15,56.5
34,Male,MBA,QA Engineer,Noida,36,12,31.9
37,Male,MCA,Backend Developer,Noida,45,15,44.6
22,Female,PhD,Security Engineer,Noida,51,0,15.6
49,Male,BCA,Software Engineer,Pune,37,27,72.6
31,Male,M.Tech,Cloud Architect,Kolkata,38,9,42.8
27,Male,B.E,Data Scientist,Hyderabad,49,5,30.5
33,Male,BCA,QA Engineer,Chennai,44,11,29
33,Male,MCA,Product Manager,Hyderabad,52,11,33.3
41,Male,PhD,Security Engineer,Kolkata,50,19,72.9
35,Male,B.Tech,Backend Developer,Gurugram,40,13,32.8
37,Female,B.E,Product Manager,Bengaluru,35,15,43
41,Male,MBA,Frontend Developer,Bengaluru,54,19,64.7
46,Male,PhD,QA Engineer,Pune,51,24,77.8
28,Male,MCA,DevOps Engineer,Hyderabad,52,6,19.8
23,Male,BCA,Backend Developer,Gurugram,44,1,7.2
44,Female,B.Tech,Fullstack Developer,Pune,49,22,54.4
26,Male,B.E,Data Scientist,Gurugram,49,4,22.5
37,Female,B.Tech,Frontend Developer,Gurugram,46,15,37.8
36,Male,MCA,Software Engineer,Pune,53,14,41
50,Female,B.Sc IT,Backend Developer,Hyderabad,37,28,71.6
31,Male,B.E,Software Engineer,Mumbai,44,9,33.1
21,Male,MCA,Software Engineer,Chennai,36,0,4.3
22,Female,PhD,Engineering Manager,Hyderabad,47,0,23.6
50,Female,B.E,Product Manager,Gurugram,43,28,64.5
24,Male,PhD,Backend Developer,Kolkata,36,2,15.4
21,Female,MCA,Data Scientist,Pune,52,0,10.4
46,Male,B.Sc IT,Engineering Manager,Gurugram,40,24,75.2
46,Male,MBA,Fullstack Developer,Bengaluru,49,24,70.2
27,Male,B.E,Security Engineer,Chennai,41,5,22.3
49,Male,B.Sc IT,Engineering Manager,Hyderabad,41,27,82.3
46,Female,MCA,Security Engineer,Gurugram,37,24,68.9
29,Female,MBA,DevOps Engineer,Noida,46,7,22.2
49,Male,B.Sc IT,Engineering Manager,Kolkata,52,27,99.4
23,Male,PhD,Product Manager,Noida,53,1,12.4
42,Male,B.Tech,Product Manager,Gurugram,35,20,53.5
38,Female,MBA,Backend Developer,Mumbai,51,16,44.4
30,Female,BCA,Software Engineer,Gurugram,51,8,22.8
24,Male,B.E,Software Engineer,Mumbai,39,2,14.2
49,Male,MBA,Security Engineer,Noida,35,27,80.8
29,Male,BCA,Cloud Architect,Noida,40,7,33.4
47,Female,B.Sc IT,Software Engineer,Mumbai,35,25,58.2
44,Male,MCA,Frontend Developer,Gurugram,53,22,60.7
27,Male,M.Tech,Cloud Architect,Noida,40,5,29.6
25,Male,B.E,QA Engineer,Mumbai,49,3,16.3
29,Female,B.E,Security Engineer,Noida,35,7,24.4
45,Male,MBA,Frontend Developer,Kolkata,37,23,72.3
45,Female,B.E,Backend Developer,Noida,44,23,54
26,Female,PhD,Engineering Manager,Bengaluru,50,4,37.4
34,Male,MCA,Cloud Architect,Noida,45,12,53.6
45,Male,BCA,Frontend Developer,Chennai,36,23,58.1
36,Male,B.E,Data Scientist,Mumbai,54,14,51.3
44,Male,B.E,Security Engineer,Hyderabad,50,22,74.2
28,Female,B.Tech,Backend Developer,Pune,48,6,18.2
34,Female,B.E,Security Engineer,Hyderabad,51,12,44.9
29,Female,B.E,Frontend Developer,Pune,46,7,18.2
23,Female,MBA,Data Scientist,Mumbai,37,1,21.2
27,Male,B.E,Product Manager,Gurugram,43,5,17.2
37,Male,B.Sc IT,Backend Developer,Noida,41,15,42.7
40,Female,MCA,Product Manager,Bengaluru,39,18,49.1
44,Male,BCA,Software Engineer,Pune,46,22,55.5
45,Female,PhD,Cloud Architect,Gurugram,42,23,65.2
38,Male,PhD,Product Manager,Kolkata,53,16,47.2
21,Male,MBA,Fullstack Developer,Hyderabad,35,0,12.4
36,Male,B.Tech,Data Scientist,Mumbai,54,14,53
21,Male,B.Sc IT,Security Engineer,Chennai,48,0,10.7
28,Male,B.Tech,Frontend Developer,Noida,47,6,19.8
35,Female,MCA,Fullstack Developer,Gurugram,44,13,31.5
28,Male,M.Tech,Security Engineer,Hyderabad,51,6,36.7
47,Female,B.E,Product Manager,Pune,42,25,65.8
34,Female,M.Tech,Fullstack Developer,Kolkata,43,12,34.2
29,Female,BCA,Data Scientist,Noida,50,7,27.8
37,Female,B.Sc IT,Engineering Manager,Mumbai,44,15,58.2
36,Male,MBA,Product Manager,Noida,54,14,47.3
22,Female,B.E,Data Scientist,Noida,37,0,11
23,Male,PhD,Engineering Manager,Mumbai,42,1,28.8
48,Female,B.Sc IT,Backend Developer,Mumbai,42,26,72.4
45,Male,PhD,Product Manager,Mumbai,35,23,71.4
46,Male,PhD,Frontend Developer,Pune,41,24,65.8
29,Male,B.Tech,Software Engineer,Chennai,36,7,19.1
25,Female,B.Tech,Frontend Developer,Kolkata,48,3,11.4
46,Male,BCA,Product Manager,Bengaluru,51,24,69.7
35,Male,B.Tech,Engineering Manager,Bengaluru,47,13,60.5
25,Female,PhD,DevOps Engineer,Mumbai,44,3,18.7
50,Male,B.E,Cloud Architect,Kolkata,49,28,92.4
34,Male,B.Tech,Engineering Manager,Bengaluru,36,12,59.7
22,Male,B.Tech,Engineering Manager,Bengaluru,54,0,22.8
28,Male,B.Sc IT,DevOps Engineer,Bengaluru,36,6,24.3
24,Female,B.Tech,Backend Developer,Mumbai,35,2,11.9
37,Female,B.Tech,Data Scientist,Bengaluru,37,15,43.2
23,Male,MBA,Fullstack Developer,Pune,50,1,10.8
50,Male,MBA,Security Engineer,Mumbai,54,28,91.7
40,Male,BCA,Security Engineer,Kolkata,39,18,58
21,Male,M.Tech,Engineering Manager,Hyderabad,43,0,28
30,Female,BCA,DevOps Engineer,Bengaluru,39,8,22.1
21,Female,B.E,Data Scientist,Hyderabad,46,0,16.2
47,Female,MCA,QA Engineer,Mumbai,50,25,69.3
23,Male,PhD,Data Scientist,Pune,50,1,23.1
34,Male,B.Tech,Engineering Manager,Chennai,49,12,52.6
31,Male,PhD,Data Scientist,Mumbai,45,9,40.6
23,Male,B.Sc IT,Product Manager,Mumbai,41,1,10.1
49,Male,B.E,Engineering Manager,Hyderabad,46,27,95.8
34,Female,B.Tech,Fullstack Developer,Hyderabad,52,12,38.5
22,Male,PhD,DevOps Engineer,Gurugram,46,0,10.9
23,Female,B.Tech,Product Manager,Hyderabad,38,1,9.2
39,Male,B.E,Cloud Architect,Bengaluru,39,17,59.5
27,Male,MBA,Frontend Developer,Hyderabad,46,5,20.2
37,Female,MCA,Frontend Developer,Mumbai,45,15,46.4
23,Male,B.Sc IT,Engineering Manager,Bengaluru,35,1,24.2
33,Male,MBA,Data Scientist,Bengaluru,39,11,39.6
42,Female,B.E,Cloud Architect,Noida,36,20,55.5
47,Male,M.Tech,Software Engineer,Bengaluru,47,25,67.6
26,Male,MCA,Data Scientist,Chennai,47,4,23.2
48,Male,M.Tech,Cloud Architect,Chennai,48,26,79.1
48,Female,B.Sc IT,Software Engineer,Chennai,38,26,61.3
44,Female,B.E,Backend Developer,Bengaluru,41,22,58.9
26,Female,BCA,Fullstack Developer,Bengaluru,45,4,17.2
34,Male,B.Tech,Fullstack Developer,Pune,45,12,33.4
40,Male,B.E,Engineering Manager,Kolkata,54,18,68.4
23,Male,MBA,DevOps Engineer,Noida,37,1,8.6
35,Female,B.Tech,Frontend Developer,Noida,41,13,28.1
40,Female,B.Tech,Product Manager,Pune,35,18,39.9
27,Male,B.E,Engineering Manager,Kolkata,43,5,27.8
46,Female,B.Tech,DevOps Engineer,Hyderabad,44,24,53.3
49,Female,B.E,Security Engineer,Gurugram,52,27,70.1
27,Female,PhD,Engineering Manager,Hyderabad,48,5,33.5
45,Female,BCA,Cloud Architect,Pune,46,23,76.8
22,Female,MCA,Cloud Architect,Mumbai,50,0,23.2
49,Male,M.Tech,Frontend Developer,Kolkata,52,27,68.9
24,Male,BCA,Frontend Developer,Noida,49,2,8.5
47,Male,B.Tech,Product Manager,Hyderabad,53,25,73.2
26,Male,MCA,Software Engineer,Gurugram,48,4,13
29,Male,B.E,Product Manager,Hyderabad,51,7,22.2
40,Male,M.Tech,Cloud Architect,Gurugram,54,18,70
47,Male,B.Sc IT,Engineering Manager,Bengaluru,54,25,93.5
39,Female,B.Sc IT,Security Engineer,Pune,35,17,49.7
25,Male,MBA,Software Engineer,Chennai,48,3,14.5
39,Male,MBA,QA Engineer,Mumbai,42,17,60.2
43,Male,B.E,Security Engineer,Gurugram,43,21,56.4
30,Female,B.Tech,Engineering Manager,Gurugram,50,8,32.7
27,Female,B.E,Security Engineer,Mumbai,42,5,25.8
44,Male,B.Sc IT,Security Engineer,Noida,45,22,59.4
32,Male,BCA,Fullstack Developer,Chennai,50,10,31.1
45,Male,B.E,Security Engineer,Kolkata,52,23,77.6
37,Female,MBA,Product Manager,Bengaluru,48,15,39.3
34,Male,M.Tech,Data Scientist,Gurugram,52,12,46.4
29,Male,M.Tech,Frontend Developer,Chennai,39,7,24.6
49,Male,B.Tech,DevOps Engineer,Hyderabad,52,27,79.9
43,Female,MBA,DevOps Engineer,Noida,38,21,49.9
30,Male,BCA,Engineering Manager,Gurugram,54,8,35.5
43,Female,MCA,Fullstack Developer,Noida,35,21,49.7
27,Male,BCA,Backend Developer,Noida,42,5,18.6
21,Male,B.E,Fullstack Developer,Noida,50,0,3.6
48,Female,BCA,DevOps Engineer,Chennai,45,26,64.9
28,Female,BCA,Engineering Manager,Gurugram,41,6,32.4
43,Female,MBA,Cloud Architect,Pune,37,21,63.3
21,Male,B.E,Frontend Developer,Hyderabad,51,0,8
30,Male,B.Sc IT,QA Engineer,Kolkata,43,8,26.6
25,Male,B.E,Fullstack Developer,Mumbai,54,3,14.2
44,Female,BCA,Backend Developer,Gurugram,49,22,49.6
21,Female,MCA,Engineering Manager,Bengaluru,37,0,18.2
25,Female,MCA,Cloud Architect,Bengaluru,37,3,24.5
46,Male,M.Tech,Cloud Architect,Pune,39,24,78.1
39,Male,M.Tech,Backend Developer,Kolkata,53,17,51
42,Female,MBA,Data Scientist,Noida,38,20,62.4
35,Male,MBA,Software Engineer,Gurugram,35,13,36.7
25,Female,MBA,Software Engineer,Pune,37,3,12.7
46,Female,MCA,DevOps Engineer,Kolkata,50,24,58.2
22,Female,B.Sc IT,Software Engineer,Noida,44,0,3.9
46,Male,BCA,Product Manager,Bengaluru,37,24,64.7
31,Male,B.E,DevOps Engineer,Bengaluru,51,9,30.9
26,Female,PhD,Backend Developer,Hyderabad,48,4,20
41,Female,MBA,Frontend Developer,Noida,48,19,43.5
25,Male,B.Tech,Data Scientist,Mumbai,54,3,26.6
44,Male,B.Sc IT,Product Manager,Mumbai,43,22,70.8
33,Male,PhD,Engineering Manager,Kolkata,42,11,50.6
48,Female,B.Sc IT,Product Manager,Pune,44,26,53
23,Male,PhD,Fullstack Developer,Hyderabad,46,1,16
44,Female,M.Tech,Data Scientist,Bengaluru,50,22,67.3
31,Male,M.Tech,Data Scientist,Gurugram,39,9,37.6
30,Male,BCA,DevOps Engineer,Chennai,50,8,26.8
40,Male,PhD,DevOps Engineer,Pune,47,18,57.5
48,Male,MCA,Backend Developer,Pune,49,26,60.6
49,Female,MCA,QA Engineer,Hyderabad,44,27,61.7
24,Male,MBA,Software Engineer,Pune,53,2,12.9
46,Male,MBA,Backend Developer,Noida,48,24,64.7
42,Male,PhD,Fullstack Developer,Gurugram,43,20,66.1
47,Female,B.Sc IT,Data Scientist,Noida,51,25,68.5
42,Female,M.Tech,Software Engineer,Gurugram,54,20,45.5
32,Female,B.Tech,Backend Developer,Hyderabad,44,10,29.1
40,Male,B.Tech,DevOps Engineer,Gurugram,36,18,47.8
31,Female,B.Sc IT,DevOps Engineer,Bengaluru,52,9,25
33,Female,B.Sc IT,Security Engineer,Chennai,50,11,38.7
32,Female,B.Sc IT,DevOps Engineer,Hyderabad,38,10,30.8
41,Male,BCA,Data Scientist,Pune,44,19,53.5
32,Male,B.Tech,Software Engineer,Bengaluru,45,10,31.9
26,Male,MCA,Data Scientist,Kolkata,50,4,23.4
22,Female,B.Sc IT,Product Manager,Gurugram,48,0,3.5
48,Male,PhD,Cloud Architect,Kolkata,43,26,104
33,Male,M.Tech,Software Engineer,Kolkata,38,11,34.6
30,Male,MCA,Security Engineer,Chennai,43,8,31.9
33,Female,MBA,Cloud Architect,Chennai,35,11,47
28,Female,MBA,Security Engineer,Hyderabad,39,6,32
38,Male,M.Tech,Product Manager,Noida,36,16,41.5
25,Male,B.Sc IT,Frontend Developer,Chennai,38,3,11.5
45,Male,MCA,Backend Developer,Pune,50,23,54.6
32,Male,BCA,Frontend Developer,Noida,54,10,29.2
44,Male,PhD,DevOps Engineer,Hyderabad,38,22,79.9
47,Male,M.Tech,DevOps Engineer,Pune,46,25,77.1
28,Female,B.E,Engineering Manager,Chennai,50,6,31
40,Female,M.Tech,Data Scientist,Pune,44,18,46.4
37,Male,M.Tech,Frontend Developer,Pune,35,15,44.2
23,Female,BCA,Engineering Manager,Chennai,42,1,19.9
25,Male,B.Tech,DevOps Engineer,Noida,37,3,10.1
43,Male,B.Tech,Software Engineer,Gurugram,47,21,64.5
32,Male,B.E,QA Engineer,Pune,43,10,32.9
39,Female,B.Sc IT,DevOps Engineer,Kolkata,39,17,44.3
36,Female,PhD,Product Manager,Chennai,39,14,42.5
47,Male,B.E,Security Engineer,Mumbai,38,25,67.4
43,Male,B.Tech,Fullstack Developer,Kolkata,41,21,50.4
40,Female,B.E,Cloud Architect,Noida,37,18,62.8
46,Male,B.E,Product Manager,Mumbai,40,24,75.4
27,Male,B.E,Data Scientist,Bengaluru,52,5,24.4
30,Male,PhD,Fullstack Developer,Gurugram,52,8,33.6
43,Male,MBA,Data Scientist,Noida,40,21,69.9
30,Male,MCA,Software Engineer,Mumbai,46,8,26.5
29,Male,B.Tech,Frontend Developer,Bengaluru,51,7,22.6
50,Male,MBA,Fullstack Developer,Noida,48,28,70.5
37,Female,PhD,Frontend Developer,Kolkata,45,15,48
24,Male,M.Tech,Fullstack Developer,Gurugram,50,2,13.8
42,Male,BCA,Fullstack Developer,Gurugram,49,20,59.7
29,Male,B.Tech,Frontend Developer,Pune,54,7,19.7
43,Female,MCA,Security Engineer,Pune,46,21,53.7
33,Female,M.Tech,Backend Developer,Gurugram,53,11,29.6
40,Male,BCA,Data Scientist,Mumbai,53,18,62.6
27,Male,MBA,Fullstack Developer,Hyderabad,41,5,25
44,Male,B.Tech,Product Manager,Kolkata,37,22,65.8
24,Male,B.Tech,Backend Developer,Gurugram,45,2,9.6
42,Female,MBA,Product Manager,Gurugram,51,20,56.6
50,Female,MBA,Software Engineer,Chennai,42,28,67.7
43,Male,MBA,Software Engineer,Hyderabad,52,21,68.6
36,Female,B.Sc IT,QA Engineer,Hyderabad,35,14,39
45,Male,MBA,Data Scientist,Pune,52,23,79.1
34,Female,B.Tech,Fullstack Developer,Chennai,49,12,29.2
50,Female,MBA,DevOps Engineer,Kolkata,46,28,63.7
23,Female,B.Tech,QA Engineer,Pune,53,1,5.9
32,Male,BCA,Data Scientist,Bengaluru,51,10,37.7
43,Female,MBA,Cloud Architect,Pune,37,21,57.6
36,Male,B.E,Product Manager,Hyderabad,49,14,42.1
33,Male,B.E,Backend Developer,Kolkata,41,11,28.5
38,Male,PhD,Software Engineer,Bengaluru,51,16,58.4
38,Female,PhD,Security Engineer,Gurugram,47,16,60.1
43,Female,B.Sc IT,Frontend Developer,Mumbai,44,21,58.6
50,Male,PhD,Frontend Developer,Noida,41,28,71.6
25,Male,B.E,Data Scientist,Gurugram,52,3,19.5
38,Male,B.Tech,Software Engineer,Hyderabad,49,16,43.5
50,Female,BCA,Product Manager,Mumbai,36,28,67.3
44,Male,B.Tech,Software Engineer,Pune,42,22,65.5
45,Female,BCA,Fullstack Developer,Gurugram,39,23,55.1
45,Female,B.E,Engineering Manager,Mumbai,37,23,70.9
50,Male,BCA,Cloud Architect,Gurugram,38,28,98.1
39,Male,MBA,Cloud Architect,Gurugram,48,17,61.7
29,Male,B.Sc IT,Data Scientist,Pune,45,7,33.5
37,Male,B.Tech,Software Engineer,Hyderabad,51,15,38.9
30,Male,B.E,Software Engineer,Kolkata,52,8,26.1
42,Male,B.Sc IT,Security Engineer,Kolkata,44,20,56.9
40,Male,MCA,Engineering Manager,Chennai,52,18,69.3
34,Male,M.Tech,Security Engineer,Mumbai,41,12,54.2
39,Male,MCA,Fullstack Developer,Bengaluru,43,17,49.3
25,Female,B.E,Fullstack Developer,Kolkata,35,3,11.5
45,Male,MCA,DevOps Engineer,Mumbai,52,23,61.8
27,Female,M.Tech,Cloud Architect,Mumbai,40,5,37.1
27,Male,PhD,Product Manager,Kolkata,46,5,23.5
31,Male,MBA,Fullstack Developer,Bengaluru,53,9,33.4
28,Male,MCA,Frontend Developer,Kolkata,36,6,19.3
26,Female,BCA,DevOps Engineer,Bengaluru,54,4,15.5
23,Female,MCA,Software Engineer,Chennai,39,1,5.8
48,Male,B.Sc IT,Product Manager,Mumbai,45,26,78.1
39,Female,BCA,Frontend Developer,Bengaluru,44,17,40.3
27,Female,B.E,Data Scientist,Mumbai,51,5,28.4
34,Female,MCA,Engineering Manager,Hyderabad,54,12,52.3
32,Male,B.Tech,DevOps Engineer,Hyderabad,37,10,37.5
37,Female,BCA,Fullstack Developer,Chennai,41,15,33.8
48,Male,B.Sc IT,Engineering Manager,Bengaluru,40,26,90.7
29,Female,M.Tech,Data Scientist,Noida,41,7,26.7
39,Male,M.Tech,Engineering Manager,Chennai,37,17,55.4
46,Male,B.Sc IT,Software Engineer,Noida,39,24,65.6
25,Male,BCA,Software Engineer,Pune,45,3,13.2
29,Female,MCA,Product Manager,Mumbai,47,7,19.6
24,Female,B.E,Frontend Developer,Mumbai,48,2,12.4
27,Female,B.E,Cloud Architect,Kolkata,38,5,26.3
43,Female,PhD,Frontend Developer,Noida,43,21,63.1
43,Male,B.Tech,Product Manager,Mumbai,41,21,55.3
39,Male,MBA,Backend Developer,Kolkata,50,17,47.7
21,Female,M.Tech,Data Scientist,Bengaluru,50,0,19.4
45,Female,MBA,Frontend Developer,Gurugram,53,23,56.4
30,Male,BCA,Backend Developer,Pune,46,8,21
39,Male,BCA,Product Manager,Gurugram,46,17,45.5
27,Male,B.Tech,QA Engineer,Bengaluru,50,5,18.1
35,Female,B.E,DevOps Engineer,Chennai,52,13,34.4
41,Male,PhD,Backend Developer,Mumbai,50,19,53.2
50,Male,B.Tech,Data Scientist,Pune,50,28,78.4
41,Male,M.Tech,QA Engineer,Chennai,49,19,52
33,Female,B.Sc IT,Product Manager,Noida,38,11,26.9
26,Male,MBA,Fullstack Developer,Chennai,45,4,18.9
48,Male,M.Tech,Software Engineer,Kolkata,54,26,82.7
33,Male,B.Sc IT,Software Engineer,Mumbai,38,11,38.6
32,Female,B.Sc IT,Frontend Developer,Hyderabad,51,10,33.7
38,Female,M.Tech,Software Engineer,Bengaluru,45,16,39
34,Female,B.Tech,Product Manager,Noida,46,12,31.4
50,Female,B.Sc IT,Fullstack Developer,Chennai,41,28,60.1
45,Male,B.E,Engineering Manager,Hyderabad,49,23,88.5
45,Male,PhD,Backend Developer,Mumbai,48,23,67.8
50,Male,B.E,Data Scientist,Noida,47,28,87.4
47,Male,BCA,QA Engineer,Pune,47,25,71.4
47,Male,B.Sc IT,Data Scientist,Noida,53,25,82.4
46,Female,PhD,Engineering Manager,Noida,42,24,75
46,Female,PhD,DevOps Engineer,Noida,41,24,64.3
50,Male,MCA,Engineering Manager,Mumbai,41,28,85.8
28,Female,MBA,QA Engineer,Kolkata,42,6,16.9
49,Female,B.Tech,Engineering Manager,Gurugram,52,27,76
35,Male,B.Sc IT,Fullstack Developer,Hyderabad,37,13,43.9
49,Female,BCA,Backend Developer,Chennai,54,27,59.8
38,Female,B.Tech,QA Engineer,Kolkata,36,16,44.7
30,Female,MCA,Data Scientist,Pune,49,8,24.9
41,Female,MBA,Cloud Architect,Mumbai,50,19,69
34,Male,B.E,Data Scientist,Gurugram,47,12,40.7
29,Female,B.E,DevOps Engineer,Bengaluru,51,7,21.9
25,Male,B.E,Frontend Developer,Hyderabad,48,3,14
45,Male,B.E,Backend Developer,Pune,35,23,68.2
24,Female,B.Tech,Cloud Architect,Mumbai,45,2,25
45,Male,BCA,Fullstack Developer,Noida,38,23,63.8
29,Female,B.Sc IT,QA Engineer,Pune,52,7,19.2
26,Male,B.Tech,DevOps Engineer,Mumbai,35,4,20.4
42,Male,PhD,Security Engineer,Hyderabad,36,20,62.5
43,Male,B.Tech,Data Scientist,Mumbai,43,21,72.4
24,Female,BCA,Security Engineer,Pune,52,2,13.4
49,Male,MBA,Cloud Architect,Gurugram,52,27,97
32,Male,B.Sc IT,DevOps Engineer,Gurugram,49,10,32.8
41,Male,MBA,Engineering Manager,Bengaluru,45,19,73.6
26,Male,M.Tech,Software Engineer,Hyderabad,42,4,19
41,Male,B.E,Backend Developer,Kolkata,49,19,45.3
38,Female,B.Sc IT,Engineering Manager,Kolkata,36,16,55.1
29,Male,B.E,QA Engineer,Chennai,40,7,18.7
29,Male,B.Tech,Product Manager,Bengaluru,50,7,25.6
46,Female,M.Tech,Cloud Architect,Mumbai,42,24,66.5
38,Male,PhD,Product Manager,Noida,41,16,51.5
27,Male,B.E,Cloud Architect,Pune,54,5,27.9
46,Female,B.E,DevOps Engineer,Pune,40,24,57
40,Female,MBA,Backend Developer,Pune,44,18,53.5
38,Male,B.Tech,QA Engineer,Hyderabad,51,16,42
23,Male,BCA,QA Engineer,Gurugram,41,1,6.9
30,Male,MCA,Fullstack Developer,Kolkata,40,8,25.5
25,Female,PhD,Fullstack Developer,Gurugram,47,3,16.5
21,Male,B.Tech,Software Engineer,Chennai,35,0,3.5
44,Male,PhD,Data Scientist,Noida,47,22,74.7
48,Male,B.E,Frontend Developer,Bengaluru,41,26,63.5
33,Male,B.Tech,Cloud Architect,Bengaluru,39,11,47.5
30,Male,BCA,Fullstack Developer,Kolkata,47,8,22.4
39,Male,MCA,DevOps Engineer,Bengaluru,47,17,52.8
35,Male,MBA,QA Engineer,Noida,54,13,38.2
31,Female,B.E,Fullstack Developer,Hyderabad,51,9,23.5
36,Male,PhD,Cloud Architect,Gurugram,37,14,64.4
35,Male,BCA,Frontend Developer,Gurugram,39,13,40.7
32,Female,B.Sc IT,Data Scientist,Pune,51,10,32.8
30,Male,B.Sc IT,Backend Developer,Bengaluru,35,8,28.2
33,Male,BCA,Frontend Developer,Bengaluru,43,11,35.1
38,Male,B.Sc IT,Cloud Architect,Pune,54,16,61.3
26,Female,M.Tech,Frontend Developer,Gurugram,38,4,17.2
36,Male,MBA,Product Manager,Noida,43,14,47
36,Female,BCA,Engineering Manager,Gurugram,44,14,55
38,Female,PhD,Software Engineer,Kolkata,53,16,43.4
